26895171,四重奏 カルテット,-2017,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2413247968.jpg,土井裕泰,坂元裕二,"['松隆子', '满岛光', '高桥一生', '松田龙平', '吉冈里帆', '富泽岳史', '八木亚希子', 'Mummy-D', '罇真佐子', '尾形一成', '菊池亚希子', '宫藤官九郎']","['剧情', '爱情', '悬疑']", ,"
",['2017-01-17(日本)'],,,http://www.tbs.co.jp/quartet2017/,9.2
2131459,机器人总动员 WALL·E,-2008,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p449665982.jpg,安德鲁·斯坦顿,安德鲁·斯坦顿,"['本·贝尔特', '艾丽莎·奈特', '杰夫·格尔林', '佛莱德·威拉特']","['喜剧', '爱情', '科幻', '动画', '冒险']", ,"
",['2008-06-27(美国)'],98分钟, 瓦力(台) / 太空奇兵·威E(港) / 星际总动员 / 地球废品分装员 / 机器人瓦力 / walle,http://www.pixar.com/features_films/WALLE,9.3
26761935,孤单又灿烂的神：鬼怪  神 - ,-2016,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2399168592.jpg,李应福,金银淑,"['孔侑', '金高银', '李栋旭', '刘仁娜', '陆星材', '金所炫', '金珉载']",['剧情'], ,"
",['2016-12-02(韩国)'],,,http://program.tving.com/tvn/dokebi,8.3
1299398,大话西游之月光宝盒 西遊記第壹佰零壹回之月光寶盒,-1995,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1280323646.jpg,刘镇伟,刘镇伟,"['周星驰', '吴孟达', '罗家英', '蓝洁瑛', '莫文蔚', '江约诚', '陆树铭', '刘镇伟', '朱茵', '李健仁']","['喜剧', '动作', '爱情', '奇幻', '冒险', '古装']", 香港 / 中国大陆, 粤语 / 汉语普通话,"['2014-10-24(中国大陆)', '1995-01-21(香港)']",87分钟, 西游记101回月光宝盒 / 齐天大圣东游记 / 大话东游之一 / A Chinese Odyssey Part One - Pandora's Box,http://www.imdb.com/title/tt0112778,8.9
1305164,甜蜜蜜,-1996,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2223011274.jpg,陈可辛,岸西,"['黎明', '张曼玉', '杨恭如', '曾志伟', '杜可风', '张同祖', '诸慧荷', '丁羽']","['剧情', '爱情']", 香港, 粤语 / 汉语普通话 / 英语,"['2015-02-13(中国大陆)', '1996-11-02(香港)']",118分钟(中国大陆), Comrades: Almost a Love Story,http://www.imdb.com/title/tt0117905,8.7
26648249,月光男孩 Moonlight,-2016,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2373594741.jpg,巴里·詹金斯,巴里·詹金斯,"['崔凡特·罗兹', '安德烈·霍兰', '马赫沙拉·阿里', '娜奥米·哈里斯', '加奈儿·梦奈', '艾什顿·桑德斯', '贾雷尔·杰罗姆', '艾利克斯·希伯特', '杰登·派纳', '段·桑德森', '艾德森·吉恩', '斯蒂芬·布隆']","['剧情', '同性']", ,"
","['2016-09-02(特柳赖德电影节)', '2016-09-10(多伦多电影节)', '2016-10-21(美国)']",111分钟, 月亮喜欢蓝(港) / 月光下的蓝色男孩(台) / 月光人生 / 月光,http://moonlight.movie/,7.2
1418200,傲慢与偏见 Pride & Prejudice,-2005,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p452005185.jpg,乔·赖特,简·奥斯汀,"['凯拉·奈特莉', '马修·麦克费登', '唐纳德·萨瑟兰', '布兰达·布莱斯', '凯瑞·穆里根', '裴淳华', '吉娜·马隆', '妲露拉·莱莉', '朱迪·丹奇', '西蒙·伍兹', '克劳蒂·布莱克利', '汤姆·霍兰德', '鲁伯特·弗兰德', '凯利·蕾莉', '皮普·托伦斯', '西妮德·马修斯']","['剧情', '爱情']", 法国 / 英国 / 美国, 英语,['2005-09-16(英国)'],129 分钟, 傲慢与偏见2005 / Pride And Prejudice,http://www.imdb.com/title/tt0414387,8.4
1292215,天使爱美丽 Le fabuleux destin d'Amélie Poulain,-2001,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p803896904.jpg,让-皮埃尔·热内,吉罗姆·洛朗,"['奥黛丽·塔图', '马修·卡索维茨', '贾梅尔·杜布兹', '罗瑞娜·克拉沃塔', '多米尼克·皮诺', '伊莎贝拉·南蒂', '友兰达·梦露', '鲁费斯', '克莱尔·莫里耶', '艾特·迪·彭吉云', '莫里斯·本尼丘', '米切尔·罗宾', '塞尔·梅林', '克洛蒂尔德·莫莱特', '乌尔拜恩·坎塞里尔', '克劳德·佩龙']","['喜剧', '爱情']", 法国 / 德国, 法语 / 俄语,"['2001-04-25(法国)', '2001-08-16(德国)']",122分钟, 艾蜜莉的异想世界(台) / 天使艾米莉 / 天使艾美丽 / 阿梅丽的奇妙命运 / 艾蜜丽 / Amelie,http://www.imdb.com/title/tt0211915,8.7
1304073,假如爱有天意 ,-2003,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p479746811.jpg,郭在容,郭在容,"['孙艺珍', '曹承佑', '赵寅成', '李己雨', '金秉玉', '徐英姬']","['剧情', '爱情']", 韩国, 韩语,['2003-01-30'],127 分钟, 不可不信缘 / 缘起不灭 / 爱有天意 / 当爱经过时 / Keulraesik / The Classic,http://www.imdb.com/title/tt0348568,8.2
1418834,断背山 Brokeback Mountain,-2005,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p513535588.jpg,李安,拉里·麦克穆特瑞,"['希斯·莱杰', '杰克·吉伦哈尔', '米歇尔·威廉姆斯', '安妮·海瑟薇', '凯特·玛拉', '兰迪·奎德', '琳达·卡德里尼', '安娜·法瑞丝', '格拉汉姆·贝克尔', '斯科特·迈克尔·坎贝尔', '大卫·哈伯', 'Roberta Maxwell', '皮特·麦克罗比']","['剧情', '爱情', '同性', '家庭']", ,"
","['2005-09-02(威尼斯电影节)', '2006-01-06(加拿大)', '2006-01-13(美国)']",134分钟, 断臂山,http://www.brokebackmountain.com,8.6
